ID,NEIGHBOURHOOD_NAME,LOCATION_TYPE,SPECIES_BOTANICAL,SPECIES_COMMON,GENUS,SPECIES,CULTIVAR,DIAMETER_BREAST_HEIGHT,CONDITION_PERCENT,PLANTED_DATE,OWNER,Bears Edible Fruit,Type of Edible Fruit,COUNT,LATITUDE,LONGITUDE,LOCATION,Point Location
348819,LEGER,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,2009-05-31,Parks,Yes,Schubert Chokecherry,1,53.45671131,-113.5807379,"(53.45671130861659, -113.58073791854827)",POINT (-113.58073791854827 53.45671130861659)
504946,SOUTH EDMONTON COMMON,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2014-06-01,Parks,Yes,Schubert Chokecherry,1,53.45368935,-113.4922398,"(53.45368934504852, -113.49223980896379)",POINT (-113.49223980896379 53.45368934504852)
472420,RIVER VALLEY RUNDLE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.55521285,-113.3889784,"(53.55521284852533, -113.38897844791782)",POINT (-113.38897844791782 53.55521284852533)
272277,RIVER VALLEY LAURIER,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,37,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.51237058,-113.5565202,"(53.51237058046661, -113.55652015025416)",POINT (-113.55652015025416 53.51237058046661)
465163,SOUTH TERWILLEGAR,Centre Median,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,9,65,2011-06-01,Parks,Yes,Schubert Chokecherry,1,53.4416902,-113.5778167,"(53.441690196438465, -113.57781665990898)",POINT (-113.57781665990898 53.441690196438465)
353539,TWIN BROOKS,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.44933526,-113.540084,"(53.449335256528016, -113.54008395321608)",POINT (-113.54008395321608 53.449335256528016)
391421,QUEEN ALEXANDRA,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,26,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.51679944,-113.5117406,"(53.51679944375388, -113.51174058712536)",POINT (-113.51174058712536 53.51679944375388)
526576,AMBLESIDE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2014-05-31,Parks,Yes,Schubert Chokecherry,1,53.43315095,-113.6040492,"(53.4331509473389, -113.60404919596239)",POINT (-113.60404919596239 53.4331509473389)
541372,SECORD,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,7,65,2015-06-01,Parks,Yes,Amur Chokecherry,1,53.53206649,-113.7015177,"(53.53206649053936, -113.70151768438546)",POINT (-113.70151768438546 53.53206649053936)
288299,RIVER VALLEY VICTORIA,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,8,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.5346251,-113.5183531,"(53.5346250979572, -113.51835312862778)",POINT (-113.51835312862778 53.5346250979572)
152233,TERWILLEGAR TOWNE,Centre Median,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,17,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.45130612,-113.5792202,"(53.451306124448735, -113.57922017897197)",POINT (-113.57922017897197 53.451306124448735)
479123,MORIN INDUSTRIAL,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,9,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.54378797,-113.6396166,"(53.543787973192416, -113.63961657654244)",POINT (-113.63961657654244 53.543787973192416)
430042,OVERLANDERS,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,16,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.58430128,-113.3879327,"(53.58430128043883, -113.3879327456608)",POINT (-113.3879327456608 53.58430128043883)
364034,BELMEAD,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,11,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.52503695,-113.6323335,"(53.52503694895011, -113.63233348573216)",POINT (-113.63233348573216 53.52503694895011)
156925,MILL WOODS PARK,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,6,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.45818487,-113.4475557,"(53.45818487490569, -113.44755571551211)",POINT (-113.44755571551211 53.45818487490569)
436284,GOODRIDGE CORNERS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,80,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.64052933,-113.5570124,"(53.6405293296067, -113.55701239516392)",POINT (-113.55701239516392 53.6405293296067)
403270,CARTER CREST,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,17,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.46489019,-113.5758146,"(53.464890190946875, -113.5758145944357)",POINT (-113.5758145944357 53.464890190946875)
165147,MINCHAU,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,15,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.46967385,-113.4089634,"(53.46967384798001, -113.40896344516666)",POINT (-113.40896344516666 53.46967384798001)
488224,MALMO PLAINS,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,8,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.48362473,-113.5180524,"(53.48362473393648, -113.51805244328828)",POINT (-113.51805244328828 53.48362473393648)
262244,BATURYN,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,14,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.63127433,-113.4925995,"(53.63127433319465, -113.49259950840025)",POINT (-113.49259950840025 53.63127433319465)
191008,TWIN BROOKS,Centre Median,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.44344688,-113.5328847,"(53.44344688393217, -113.5328846960399)",POINT (-113.5328846960399 53.44344688393217)
540688,AMBLESIDE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,7,65,2016-05-31,Parks,Yes,Schubert Chokecherry,1,53.43971073,-113.6013774,"(53.4397107257041, -113.60137735694883)",POINT (-113.60137735694883 53.4397107257041)
477263,MORIN INDUSTRIAL,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.54226021,-113.6396267,"(53.54226021041617, -113.63962668606472)",POINT (-113.63962668606472 53.54226021041617)
352142,THE HAMPTONS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,8,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.48982133,-113.6762398,"(53.48982132791709, -113.67623978291837)",POINT (-113.67623978291837 53.48982132791709)
172257,OTTEWELL,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,22,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.53591532,-113.4230846,"(53.53591531507573, -113.42308461284188)",POINT (-113.42308461284188 53.53591531507573)
223479,BELGRAVIA,Buffer,Malus,Apple,Malus,,,20,65,1989-12-31,Parks,Yes,Apple,1,53.50915353,-113.532411,"(53.50915353039673, -113.53241096745442)",POINT (-113.53241096745442 53.50915353039673)
563237,WINDERMERE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,7,65,2016-06-01,Parks,Yes,Schubert Chokecherry,1,53.42328032,-113.6236367,"(53.42328031821696, -113.62363672250534)",POINT (-113.62363672250534 53.42328031821696)
485229,ELMWOOD,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,5,65,2013-06-01,Parks,Yes,Schubert Chokecherry,1,53.51573783,-113.6056326,"(53.51573783443133, -113.60563256522248)",POINT (-113.60563256522248 53.51573783443133)
174154,ROSSLYN,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.59532892,-113.4954038,"(53.59532892186368, -113.49540382923561)",POINT (-113.49540382923561 53.59532892186368)
222035,QUEEN ALEXANDRA,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.50787576,-113.5118079,"(53.50787576070256, -113.51180787681383)",POINT (-113.51180787681383 53.50787576070256)
361367,BULYEA HEIGHTS,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,21,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.48059871,-113.5633971,"(53.48059871414498, -113.56339710232547)",POINT (-113.56339710232547 53.48059871414498)
227449,WILD ROSE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,26,65,1989-12-31,Parks,Yes,Amur Chokecherry,1,53.47090114,-113.3820051,"(53.47090114004334, -113.38200511142205)",POINT (-113.38200511142205 53.47090114004334)
203018,CALGARY TRAIL NORTH,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,16,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.48541631,-113.4915777,"(53.48541630561689, -113.49157765381867)",POINT (-113.49157765381867 53.48541630561689)
488681,BLUE QUILL,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.45630997,-113.516939,"(53.45630997374067, -113.51693899740698)",POINT (-113.51693899740698 53.45630997374067)
331117,BULYEA HEIGHTS,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,25,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.47485959,-113.5707937,"(53.47485958662921, -113.57079374179101)",POINT (-113.57079374179101 53.47485958662921)
334102,BULYEA HEIGHTS,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,11,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.48065594,-113.5621646,"(53.48065593952111, -113.56216455535294)",POINT (-113.56216455535294 53.48065593952111)
164893,KINISKI GARDENS,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,16,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.47325854,-113.3999806,"(53.47325854164204, -113.39998056005827)",POINT (-113.39998056005827 53.47325854164204)
449073,DONSDALE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,6,65,2011-06-01,Parks,Yes,Schubert Chokecherry,1,53.48289942,-113.6351934,"(53.48289941975754, -113.6351934388555)",POINT (-113.6351934388555 53.48289941975754)
176851,CAERNARVON,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,28,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.61491436,-113.5247304,"(53.61491436168523, -113.52473043240587)",POINT (-113.52473043240587 53.61491436168523)
460167,OVERLANDERS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,2007-06-01,Parks,Yes,Schubert Chokecherry,1,53.58223515,-113.3910676,"(53.58223515264866, -113.39106756475086)",POINT (-113.39106756475086 53.58223515264866)
479796,CRESTWOOD,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,11,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.53331549,-113.5709908,"(53.53331548689822, -113.57099079552123)",POINT (-113.57099079552123 53.53331548689822)
465167,SOUTH TERWILLEGAR,Centre Median,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,11,65,2011-06-01,Parks,Yes,Schubert Chokecherry,1,53.44159897,-113.5777727,"(53.44159896841596, -113.57777270178833)",POINT (-113.57777270178833 53.44159896841596)
224869,RIVER VALLEY LAURIER,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,15,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.5118421,-113.5530097,"(53.51184209626395, -113.55300974356607)",POINT (-113.55300974356607 53.51184209626395)
209002,PLEASANTVIEW,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,24,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.49149243,-113.508297,"(53.491492433398975, -113.50829695740643)",POINT (-113.50829695740643 53.491492433398975)
526476,AMBLESIDE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,8,65,2014-05-31,Parks,Yes,Schubert Chokecherry,1,53.43158761,-113.6046833,"(53.43158760713205, -113.60468326495364)",POINT (-113.60468326495364 53.43158760713205)
245970,FALCONER HEIGHTS,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,30,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.46908513,-113.5914321,"(53.46908513069163, -113.5914320690475)",POINT (-113.5914320690475 53.46908513069163)
540332,SOUTH TERWILLEGAR,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,6,65,2015-06-01,Parks,Yes,Schubert Chokecherry,1,53.43543596,-113.5842159,"(53.435435957210444, -113.5842158882228)",POINT (-113.5842158882228 53.435435957210444)
519588,WALKER,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,11,65,2014-06-01,Parks,Yes,Schubert Chokecherry,1,53.41762629,-113.4423328,"(53.41762628927898, -113.44233277320724)",POINT (-113.44233277320724 53.41762628927898)
439125,QUEEN ALEXANDRA,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,11,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.50717406,-113.5118132,"(53.50717406122764, -113.51181322665123)",POINT (-113.51181322665123 53.50717406122764)
326469,WESTWOOD,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,19,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.57497287,-113.5043177,"(53.57497286689116, -113.50431774909386)",POINT (-113.50431774909386 53.57497286689116)
218576,WOODCROFT,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,20,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.56098079,-113.5622534,"(53.56098079030974, -113.56225344177577)",POINT (-113.56225344177577 53.56098079030974)
378044,TWIN BROOKS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.44954735,-113.5392738,"(53.44954735381652, -113.5392737641024)",POINT (-113.5392737641024 53.44954735381652)
279176,DUNLUCE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.61526656,-113.5193066,"(53.6152665550564, -113.51930659570037)",POINT (-113.51930659570037 53.6152665550564)
281840,BLACKBURNE,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,20,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.42522864,-113.4943068,"(53.42522863977758, -113.49430684633889)",POINT (-113.49430684633889 53.42522863977758)
555415,KEHEEWIN,Park,Malus Honeycrisp,Apple,Malus,Honeycrisp,,7,65,2017-06-01,Parks,Yes,Apple,1,53.44795988,-113.5046318,"(53.44795987640082, -113.50463181616247)",POINT (-113.50463181616247 53.44795987640082)
391148,SOUTH TERWILLEGAR,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,8,65,2008-06-01,Parks,Yes,Schubert Chokecherry,1,53.44009193,-113.583032,"(53.440091930317394, -113.58303197816217)",POINT (-113.58303197816217 53.440091930317394)
358479,DOWNTOWN,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,23,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.54218165,-113.5120069,"(53.54218165021445, -113.51200689925481)",POINT (-113.51200689925481 53.54218165021445)
410393,POTTER GREENS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,9,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.51936163,-113.6670679,"(53.51936162757458, -113.66706785652437)",POINT (-113.66706785652437 53.51936162757458)
391471,DUNLUCE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,13,65,2011-06-01,Parks,Yes,Amur Chokecherry,1,53.62383183,-113.531698,"(53.623831827390454, -113.53169804070174)",POINT (-113.53169804070174 53.623831827390454)
169129,WILD ROSE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,15,65,1989-12-31,Parks,Yes,Amur Chokecherry,1,53.4714854,-113.3804916,"(53.471485395085075, -113.38049162213595)",POINT (-113.38049162213595 53.471485395085075)
379182,OXFORD,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,2007-06-01,Parks,Yes,Schubert Chokecherry,1,53.62417724,-113.5472947,"(53.624177236902916, -113.54729466024959)",POINT (-113.54729466024959 53.624177236902916)
199032,SOUTH EDMONTON COMMON,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,15,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.45133613,-113.4801578,"(53.451336128049334, -113.48015783287224)",POINT (-113.48015783287224 53.451336128049334)
353790,HOLLICK-KENYON,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,11,65,2008-05-31,Parks,Yes,Amur Chokecherry,1,53.62141664,-113.4204205,"(53.62141663601465, -113.42042052721065)",POINT (-113.42042052721065 53.62141663601465)
286852,CANOSSA,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,18,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.63436992,-113.5277374,"(53.634369922166826, -113.52773738825665)",POINT (-113.52773738825665 53.634369922166826)
467988,WILSON INDUSTRIAL,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.55126712,-113.639573,"(53.55126712175629, -113.63957295390381)",POINT (-113.63957295390381 53.55126712175629)
180675,MILL CREEK RAVINE SOUTH,Park,Malus,Apple,Malus,,,19,65,1990-01-01,Parks,Yes,Apple,1,53.51058023,-113.463157,"(53.51058022550386, -113.46315700429508)",POINT (-113.46315700429508 53.51058022550386)
178448,CROMDALE,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,9,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.56140303,-113.465225,"(53.56140302553254, -113.46522499830724)",POINT (-113.46522499830724 53.56140302553254)
162064,BULYEA HEIGHTS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.47125651,-113.5675804,"(53.47125651356199, -113.56758044389593)",POINT (-113.56758044389593 53.47125651356199)
264713,HADDOW,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,20,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.45661769,-113.59922,"(53.456617686418895, -113.59921996355168)",POINT (-113.59921996355168 53.456617686418895)
392112,MCKERNAN,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,23,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.51271621,-113.5264397,"(53.51271620897325, -113.52643967912546)",POINT (-113.52643967912546 53.51271620897325)
494702,PARKVIEW,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.52666017,-113.569876,"(53.52666016636968, -113.56987597006693)",POINT (-113.56987597006693 53.52666016636968)
523458,RAPPERSWILL,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,7,65,2012-05-31,Parks,Yes,Schubert Chokecherry,1,53.63146156,-113.5321919,"(53.63146155650316, -113.53219186122779)",POINT (-113.53219186122779 53.63146155650316)
407895,HODGSON,Centre Median,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,16,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.45867981,-113.565215,"(53.458679806204714, -113.56521496479624)",POINT (-113.56521496479624 53.458679806204714)
361228,BULYEA HEIGHTS,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,11,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.48069362,-113.5625418,"(53.48069362480939, -113.56254183001818)",POINT (-113.56254183001818 53.48069362480939)
323014,SPRUCE AVENUE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,19,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.57002059,-113.4948961,"(53.5700205927961, -113.49489605696412)",POINT (-113.49489605696412 53.5700205927961)
412531,CALGARY TRAIL SOUTH,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.47427264,-113.4954134,"(53.474272636832204, -113.49541344129301)",POINT (-113.49541344129301 53.474272636832204)
286643,MAGRATH HEIGHTS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2008-06-01,Parks,Yes,Schubert Chokecherry,1,53.44445954,-113.5573523,"(53.4444595368045, -113.55735234193324)",POINT (-113.55735234193324 53.4444595368045)
355472,BLACKMUD CREEK,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.42055842,-113.506381,"(53.42055842439374, -113.50638099239589)",POINT (-113.50638099239589 53.42055842439374)
480655,SOUTH TERWILLEGAR,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,8,65,2011-06-01,Parks,Yes,Amur Chokecherry,1,53.43639086,-113.5777118,"(53.43639086124811, -113.57771180346764)",POINT (-113.57771180346764 53.43639086124811)
389615,UNIVERSITY OF ALBERTA FARM,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,11,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.50516771,-113.5231656,"(53.50516770770294, -113.52316556059064)",POINT (-113.52316556059064 53.50516770770294)
561673,TAMARACK,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,17,65,2008-06-01,Parks,Yes,Schubert Chokecherry,1,53.47420648,-113.3626749,"(53.474206478277736, -113.36267493482754)",POINT (-113.36267493482754 53.474206478277736)
143234,HADDOW,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,18,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.46095378,-113.5969567,"(53.46095378067504, -113.59695668989185)",POINT (-113.59695668989185 53.46095378067504)
465264,MACTAGGART,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,7,65,2008-06-01,Parks,Yes,Amur Chokecherry,1,53.43862299,-113.5655819,"(53.43862298908747, -113.56558185366268)",POINT (-113.56558185366268 53.43862298908747)
480641,SOUTH TERWILLEGAR,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,14,65,2008-06-01,Parks,Yes,Amur Chokecherry,1,53.43644488,-113.5781931,"(53.436444880051724, -113.5781931472046)",POINT (-113.5781931472046 53.436444880051724)
