sourceid,dstid,hod,ride time
123,66,10,14.552
122,76,10,17.02
128,16,10,22.54433333
128,138,21,19.24733333
129,128,21,17.22183333
1,5,2,25.86083333
20,104,23,32.17333333
88,85,19,24.83333333
87,95,19,19.84333333
101,29,17,12.6425
100,39,17,14.73616667
102,19,17,36.60533333
85,124,0,26.0125
87,104,0,29.2885
86,114,0,28.62133333
73,84,10,3.2065
78,34,10,7.978666667
77,44,10,13.03283333
72,94,10,21.29666667
130,54,1,14.14916667
132,34,1,10.76633333
88,7,21,22.15833333
134,14,1,12.63583333
58,81,20,20.89733333
59,71,20,16.65416667
131,44,1,18.40533333
115,7,8,19.4525
72,1,20,6.277166667
79,24,10,24.65
57,91,20,19.71166667
133,24,1,28.75516667
75,64,10,28.38466667
76,54,10,25.92116667
4,42,8,26.98766667
1,72,8,6.586666667
6,22,8,22.2075
7,12,8,34.89166667
2,62,8,30.46483333
5,32,8,18.9925
70,27,16,13.7625
71,17,16,11.49433333
103,2,0,17.04866667
87,9,18,15.6535
59,100,3,2.885166667
57,120,3,7.7105
58,110,3,7.987
111,125,5,7.998666667
113,105,5,27.02633333
112,115,5,19.17783333
55,140,3,3.592833333
56,130,3,19.11816667
101,117,15,14.00383333
102,107,15,20.90883333
100,127,15,34.96916667
54,102,2,16.951
110,25,7,28.04166667
111,15,7,28.21166667
52,122,2,21.82416667
115,122,12,16.65383333
117,102,12,6.647666667
116,112,12,27.35283333
114,132,12,31.537
53,55,14,21.23983333
31,76,9,18.5885
55,35,14,12.98533333
35,36,9,27.331
36,26,9,24.5885
54,45,14,31.4495
63,32,10,30.882
62,42,10,14.026
64,22,10,19.91683333
14,134,15,19.238
134,135,1,18.7455
135,125,1,10.894
65,12,10,5.516333333
15,124,15,27.22516667
52,65,14,22.935
57,15,14,23.94016667
136,115,1,16.68516667
134,122,11,21.55966667
133,132,11,22.56666667
34,46,9,26.06183333
41,86,23,19.50616667
48,16,23,14.621
45,46,23,22.89266667
47,26,23,20.456
30,86,9,5.551666667
137,105,1,22.34283333
42,76,23,16.735
44,56,23,15.72483333
33,56,9,18.74883333
43,66,23,28.93683333
86,132,10,18.99816667
87,122,10,12.84666667
16,114,15,28.156
122,113,10,10.6295
121,123,10,4.1665
123,103,10,26.61483333
57,54,19,16.42566667
59,34,19,23.53383333
55,74,19,20.0895
58,44,19,15.90016667
32,66,9,17.223
46,36,23,26.27783333
56,64,19,28.40816667
17,104,15,22.13816667
56,25,14,35.33133333
43,100,14,15.91683333
41,120,14,25.53366667
42,110,14,10.56483333
51,75,14,32.89583333
40,130,14,19.00983333
49,6,17,14.42183333
138,8,16,7.928166667
120,36,16,22.98783333
122,16,16,37.95366667
121,26,16,25.24566667
119,44,3,10.53283333
118,54,3,7.993333333
114,94,3,12.1065
115,84,3,15.27583333
79,1,17,33.49533333
50,27,12,20.95
51,17,12,21.65
103,22,12,17.30466667
101,42,12,12.36716667
131,140,2,12.28366667
140,108,12,25.06666667
135,100,2,15.91366667
104,12,12,21.298
132,130,2,27.34716667
139,91,19,26.9455
100,52,12,23.27016667
70,42,5,16.5585
71,32,5,17.73766667
73,12,5,27.88566667
102,32,12,33.55083333
72,22,5,17.82083333
11,101,2,16.5285
10,111,2,26.22683333
52,26,11,19.84183333
53,16,11,20.67616667
51,36,11,24.99633333
126,18,8,27.1285
120,78,8,13.6675
125,28,8,8.189666667
121,68,8,4.540333333
122,58,8,33.3885
123,48,8,28.74266667
114,1,15,4.959
45,113,2,19.49066667
44,123,2,10.3975
113,16,4,26.50116667
111,36,4,9.917666667
110,46,4,14.01383333
116,115,7,26.62033333
65,125,11,16.55766667
67,105,11,11.133
115,125,7,3.756333333
101,24,2,3.039833333
100,34,2,12.31583333
117,105,7,30.4485
66,115,11,8.6465
102,14,2,7.8885
70,138,1,16.01
73,108,1,8.4105
5,82,3,14.70166667
71,128,1,21.54866667
4,92,3,31.26583333
72,118,1,28.74833333
112,13,20,13.1785
111,23,20,22.8145
110,33,20,28.20516667
5,2,19,4.366166667
17,65,15,24.50216667
16,75,15,17.8185
23,11,5,23.66733333
18,55,15,10.74683333
20,41,5,7.398166667
14,95,15,29.27966667
21,31,5,24.43066667
19,45,15,29.14166667
15,85,15,30.72733333
107,6,8,25.86383333
101,134,14,20.705
102,124,14,7.888333333
103,114,14,33.02666667
25,3,8,5.762666667
117,139,22,21.6115
118,129,22,12.92816667
49,94,12,19.40683333
64,4,12,23.59283333
101,138,14,6.148166667
102,128,14,18.45633333
105,25,13,23.63033333
101,65,13,14.143
103,45,13,24.6005
102,55,13,20.12016667
46,1,15,32.0115
100,75,13,9.405833333
18,2,19,25.20933333
103,118,14,27.648
122,45,18,27.84283333
123,35,18,19.77983333
125,15,18,29.148
59,126,3,8.763333333
24,100,11,11.94233333
121,55,18,15.67733333
22,120,11,22.54066667
123,26,22,23.07016667
122,36,22,18.1305
120,56,22,28.73016667
58,136,3,10.16216667
120,65,18,14.65433333
124,16,22,17.1385
30,75,1,10.4965
34,35,1,7.353166667
101,60,12,5.644833333
32,55,1,11.50766667
124,25,18,16.18183333
100,70,12,16.32733333
33,45,1,11.161
4,94,19,20.77633333
104,30,12,25.63066667
31,65,1,16.70933333
100,8,15,38.27033333
102,50,12,11.26016667
8,54,19,23.5695
121,46,22,14.75716667
21,130,11,25.0245
9,44,19,29.27066667
46,9,13,15.81666667
104,108,14,34.6355
35,25,1,28.6425
5,84,19,26.77666667
20,140,11,22.10416667
36,15,1,27.29516667
106,10,12,18.37466667
47,114,1,2.712666667
48,104,1,10.78933333
45,134,1,11.6785
46,124,1,28.28333333
105,20,12,33.09016667
20,102,9,31.1235
24,7,19,17.72583333
101,115,17,9.816166667
102,105,17,21.648
62,5,21,23.38316667
49,75,21,8.381166667
47,95,21,19.13016667
100,125,17,20.31866667
48,85,21,17.55866667
103,40,12,30.48816667
106,15,13,25.84883333
11,44,22,13.7835
3,124,22,20.02283333
13,24,22,15.58333333
4,114,22,19.5685
5,104,22,17.27083333
134,97,12,20.49083333
138,57,12,10.2625
136,77,12,22.885
135,87,12,32.0855
141,85,21,10.55066667
140,95,21,16.56266667
12,34,22,16.47716667
57,68,8,14.88216667
56,78,8,39.08483333
59,48,8,5.295333333
55,88,8,22.1175
124,1,18,15.8705
93,26,10,20.34983333
4,18,23,24.18333333
2,38,23,6.509333333
90,56,10,25.56716667
59,92,13,25.163
91,46,10,6.2715
1,48,23,20.27666667
22,92,1,13.89733333
27,42,1,23.80733333
3,28,23,24.8115
28,32,1,21.302
25,62,1,24.43133333
23,82,1,4.022333333
92,36,10,3.285
26,52,1,14.82233333
94,16,10,26.1455
24,72,1,16.29283333
13,56,11,4.165
6,126,11,13.23033333
12,66,11,18.5455
14,46,11,24.7135
29,22,1,16.9155
5,136,11,17.93083333
11,76,11,20.687
27,43,10,2.446666667
23,83,10,13.43866667
26,53,10,13.95533333
8,106,11,27.953
41,113,16,17.7205
40,123,16,13.879
42,103,16,33.004
28,33,10,20.36466667
17,16,11,18.81516667
29,23,10,31.2195
130,112,14,33.85716667
131,102,14,26.6
96,7,2,16.6195
24,73,10,14.5175
16,26,11,30.46383333
71,11,4,7.162666667
70,21,4,9.781666667
52,127,7,3.812166667
22,93,10,24.87366667
54,107,7,33.06366667
49,83,0,18.78033333
48,93,0,12.587
66,111,19,7.851166667
63,141,19,24.1365
64,131,19,17.2355
130,114,8,19.305
67,101,19,25.6155
65,121,19,26.12183333
24,4,0,17.90116667
97,8,22,8.861
36,93,7,37.985
39,63,7,30.16216667
4,31,14,9.998
6,11,14,27.34983333
5,21,14,9.307333333
1,61,14,32.4455
38,73,7,35.323
38,57,11,17.70716667
36,77,11,19.2955
39,47,11,19.6325
79,86,10,27.09166667
113,17,9,21.5715
111,37,9,21.46716667
78,96,10,19.13916667
110,47,9,8.470666667
93,6,10,29.44733333
35,87,11,18.06833333
89,33,17,19.71916667
84,83,17,15.689
85,73,17,25.95766667
83,93,17,21.54966667
26,2,10,24.58216667
87,53,17,31.8435
55,4,6,18.21
34,97,11,24.60833333
88,43,17,27.01383333
64,111,13,12.93283333
61,141,13,25.64416667
62,131,13,18.43966667
63,121,13,11.33483333
65,101,13,15.31583333
134,137,11,13.07166667
135,127,11,25.785
77,130,2,12.64916667
78,120,2,6.472333333
76,140,2,12.72916667
137,107,11,24.025
79,110,2,14.5275
41,19,9,13.246
97,117,7,17.20966667
51,125,2,13.12083333
52,115,2,19.58366667
53,105,2,26.76483333
50,135,2,14.594
106,59,15,19.04783333
109,29,15,20.49783333
102,99,15,21.92116667
108,39,15,37.33683333
39,73,14,19.34866667
37,93,14,12.812
107,49,15,21.68866667
135,8,17,13.13266667
42,18,3,11.54083333
41,28,3,16.09283333
50,38,10,14.56133333
52,18,10,23.66516667
51,28,10,9.942833333
81,138,11,10.37
82,128,11,12.47933333
84,108,11,15.40866667
83,118,11,24.54016667
104,3,20,19.40883333
14,120,16,17.19216667
13,130,16,31.45
16,100,16,24.93583333
12,140,16,26.135
16,44,19,15.1705
15,54,19,13.03883333
13,74,19,22.15866667
19,14,19,24.63966667
73,45,17,10.87883333
71,65,17,28.705
14,64,19,26.0715
72,55,17,21.63583333
60,25,5,13.3025
61,15,5,5.026333333
75,25,17,19.8165
12,84,19,33.53333333
70,75,17,5.384666667
17,34,19,16.358
76,15,17,42.03866667
8,124,19,20.60166667
11,94,19,12.5815
57,100,15,17.2335
56,110,15,15.665
54,130,15,19.93816667
55,120,15,12.861
53,140,15,30.25583333
122,13,13,22.63316667
120,33,13,19.8315
30,27,0,10.92183333
121,23,13,26.015
31,17,0,16.94066667
122,107,1,20.70533333
120,127,1,22.5255
121,117,1,21.76466667
18,24,19,19.017
70,10,2,20.19133333
9,114,19,31.0945
85,122,12,14.2715
87,102,12,34.00966667
84,132,12,23.00583333
86,112,12,20.94216667
44,101,14,13.1925
40,141,14,28.15066667
42,121,14,3.6195
41,131,14,26.6435
43,111,14,38.1115
5,57,21,16.48683333
9,17,21,27.48816667
4,67,21,14.8895
1,97,21,23.5325
57,104,23,9.796333333
55,124,23,13.2015
56,114,23,13.6135
39,88,16,25.81883333
38,98,16,37.35716667
54,134,23,20.9355
2,87,21,20.915
3,77,21,22.68033333
57,8,22,19.30833333
135,105,17,23.43583333
134,115,17,4.301166667
133,125,17,30.17783333
132,135,17,56.0125
113,14,6,14.0245
111,34,6,11.9085
110,44,6,17.59233333
112,24,6,23.81866667
26,28,22,18.6445
24,48,22,3.781166667
27,18,22,17.78616667
42,57,18,9.595833333
45,27,18,28.019
21,78,22,23.12483333
41,67,18,16.47483333
23,58,22,31.671
44,37,18,31.71816667
20,88,22,27.05916667
41,31,9,18.75366667
40,41,9,21.96166667
40,77,18,26.50883333
12,46,21,21.17133333
13,36,21,18.344
46,17,18,34.79283333
15,16,21,22.54633333
43,11,9,31.39416667
22,68,22,21.4355
4,126,21,20.6335
42,21,9,30.946
70,30,4,14.9955
71,20,4,18.162
6,106,21,15.42316667
25,38,22,20.234
141,138,2,22.75466667
11,56,21,5.792666667
2,11,10,26.56433333
94,83,14,5.061666667
95,73,14,20.752
1,21,10,34.5445
14,26,21,17.36266667
99,33,14,41.0875
100,20,3,9.0605
101,10,3,11.38716667
130,16,3,15.75416667
116,123,6,13.24216667
117,113,6,35.653
118,103,6,23.15766667
5,9,6,8.108
39,55,14,7.633833333
35,95,14,9.359666667
50,5,14,21.86916667
38,65,14,9.4565
38,45,14,32.3815
33,95,14,8.245
34,85,14,14.8335
18,59,9,15.30033333
73,124,5,11.82983333
36,65,14,23.05166667
72,134,5,6.287833333
14,99,9,15.4265
39,35,14,21.34816667
75,104,5,13.34883333
17,69,9,28.21066667
128,138,11,19.93133333
129,128,11,20.85383333
37,75,14,26.16116667
5,9,12,8.889833333
97,87,9,41.291
98,77,9,25.9765
96,97,9,23.06433333
64,90,21,20.21533333
10,103,19,10.35383333
59,140,11,25.25483333
65,80,21,17.4225
69,40,21,29.8405
68,78,19,28.78216667
66,98,19,22.47433333
81,8,19,19.16816667
67,88,19,24.46166667
66,70,21,19.03816667
4,56,19,6.657
5,46,19,14.57383333
15,81,9,21.45483333
19,41,9,16.2875
95,122,11,13.99233333
9,141,9,6.132833333
97,102,11,6.599666667
16,71,9,20.52966667
2,76,19,23.037
94,132,11,19.43333333
51,13,18,12.18516667
8,16,19,11.61133333
1,86,19,35.22783333
6,36,19,22.30116667
2,15,12,6.5095
1,25,12,21.733
85,82,9,15.28933333
89,42,9,10.93
87,62,9,12.636
132,112,16,18.04116667
130,132,16,38.03483333
86,72,9,31.023
6,8,16,9.006166667
90,113,16,28.8085
51,114,8,13.466
50,124,8,18.61533333
24,123,0,14.61616667
25,113,0,23.02583333
23,133,0,23.18883333
26,103,0,33.28883333
63,140,22,15.05766667
65,120,22,11.70766667
66,110,22,14.21766667
122,74,12,20.79283333
79,85,9,14.0615
141,17,22,25.49383333
128,14,12,12.4545
93,5,9,10.888
125,44,12,3.432
78,95,9,20.06566667
38,128,10,14.75883333
126,34,12,20.7345
64,130,22,13.2305
39,118,10,17.5325
127,24,12,22.20816667
140,27,22,32.02783333
67,100,22,19.52483333
93,107,14,39.1315
91,127,14,3.943333333
90,137,14,11.63433333
109,70,17,16.57133333
108,80,17,16.09516667
120,94,12,21.03
107,90,17,27.22816667
92,117,14,22.035
124,54,12,18.61083333
121,84,12,6.014
123,64,12,20.68633333
102,7,0,13.61466667
117,10,0,15.01666667
5,85,2,13.3995
4,95,2,3.274666667
114,40,0,10.27316667
39,73,12,17.0635
37,93,12,12.74666667
111,70,0,18.038
5,82,11,14.9465
4,92,11,35.92616667
119,83,8,23.31866667
118,93,8,16.6655
113,50,0,25.94333333
71,139,19,20.362
74,109,19,15.9235
128,82,7,11.68066667
72,129,19,22.85733333
129,72,7,21.088
73,119,19,19.90983333
127,92,7,30.63116667
116,20,0,33.54516667
115,30,0,20.05266667
21,20,21,22.74066667
20,30,21,7.387333333
22,100,3,14.91366667
20,120,3,15.04366667
22,10,21,41.10833333
6,75,2,14.81266667
119,9,14,22.44883333
1,33,1,19.10383333
2,23,1,20.2045
7,65,2,21.56383333
99,134,22,26.41666667
93,26,2,17.9875
99,141,22,21.34483333
58,113,16,42.1655
59,103,16,25.7935
56,133,16,7.5155
91,46,2,5.9515
57,123,16,21.21083333
65,115,10,14.41083333
64,125,10,8.045
66,105,10,9.919166667
92,36,2,2.614
94,16,2,24.48816667
90,56,2,27.3355
99,130,16,32.24
94,52,14,8.664
92,72,14,3.275666667
90,92,14,22.12783333
48,69,23,10.02716667
49,59,23,9.967833333
70,101,23,3.6395
46,89,23,12.12733333
45,99,23,23.34866667
141,70,15,29.8955
140,80,15,17.164
55,132,0,13.77933333
58,102,0,17.4205
9,5,14,9.595
47,79,23,17.6035
56,122,0,15.62433333
95,42,14,23.52633333
57,6,12,11.50533333
39,64,14,5.157166667
36,94,14,21.39633333
51,4,14,22.17483333
98,12,14,26.63416667
57,112,0,21.776
37,84,14,20.53116667
52,106,22,16.73433333
51,116,22,2.3945
50,126,22,16.47966667
9,48,15,21.452
93,62,14,16.825
5,88,15,26.66583333
44,16,3,17.57783333
41,46,3,10.99183333
42,36,3,9.293833333
43,26,3,18.14
70,25,4,13.7515
40,56,3,15.90066667
97,22,14,12.49266667
52,124,20,28.98783333
54,104,20,19.226
53,114,20,33.73
55,1,11,12.61916667
91,82,14,23.571
96,32,14,27.53333333
117,10,22,16.20266667
114,40,22,11.58733333
111,70,22,19.10666667
113,50,22,28.7975
115,30,22,20.58566667
77,54,19,2.847333333
75,74,19,17.80933333
76,64,19,20.75916667
79,34,19,21.5145
134,129,18,30.67816667
135,119,18,23.5765
78,44,19,18.85716667
133,139,18,32.61983333
13,123,8,2.865333333
15,103,8,9.326
136,109,18,39.44666667
14,113,8,24.52266667
120,13,17,36.545
73,94,19,8.800333333
110,80,22,18.70883333
59,56,15,26.28916667
56,86,15,25.44266667
58,66,15,14.2085
57,56,5,19.68066667
59,36,5,15.616
57,76,15,36.63116667
54,86,5,11.64266667
20,119,11,18.19183333
56,66,5,20.47
21,109,11,19.9045
55,76,5,12.80416667
70,6,15,22.06533333
53,96,5,8.849333333
58,46,5,20.00916667
63,14,8,40.05
62,24,8,27.5095
89,83,4,7.482
88,93,4,19.745
60,44,8,25.40266667
61,34,8,33.66433333
44,122,9,20.47766667
43,132,9,23.83616667
45,112,9,21.56283333
137,119,10,25.70283333
135,139,10,20.4815
138,109,10,6.761
136,129,10,27.59166667
16,124,4,11.46716667
18,104,4,23.31483333
17,114,4,17.12183333
16,124,8,19.595
24,128,17,14.56033333
17,114,8,19.225
84,11,14,9.466166667
81,41,14,34.02266667
50,104,6,11.95383333
113,6,9,27.20266667
97,9,7,42.56183333
82,31,14,35.94
99,126,3,16.4795
80,51,14,22.78116667
26,108,17,44.96033333
23,138,17,43.95166667
40,132,4,16.6755
42,112,4,14.22633333
137,130,17,25.35533333
41,122,4,16.81283333
18,104,8,31.81116667
136,140,17,35.02783333
43,102,4,24.79716667
49,117,20,5.366333333
73,49,3,16.2635
76,19,3,8.188666667
48,127,20,26.09166667
75,29,3,2.521833333
52,23,10,14.63233333
50,43,10,19.38933333
72,59,3,21.96416667
53,13,10,28.7465
138,120,17,28.49116667
66,124,5,11.25333333
67,114,5,10.30416667
25,118,17,26.97066667
65,134,5,18.8675
74,39,3,16.14516667
99,66,22,27.91666667
97,86,22,21.83816667
111,67,12,10.69916667
115,27,12,21.14916667
116,17,12,28.03883333
55,130,0,13.24666667
19,108,11,3.942166667
17,128,11,21.89116667
58,100,0,24.373
16,138,11,5.023666667
113,47,12,34.0425
18,118,11,13.8525
15,134,8,39.4805
56,120,0,23.97
112,57,12,24.23833333
57,110,0,14.17916667
18,49,20,23.51266667
17,59,20,17.52033333
16,69,20,26.20216667
13,99,20,31.2405
54,140,0,25.8155
129,91,22,17.14016667
9,139,20,12.86216667
111,67,16,12.29916667
115,27,16,25.76966667
113,47,16,49.872
14,89,20,21.463
123,94,3,10.97416667
125,74,3,10.29683333
129,34,3,4.052666667
140,62,15,7.2855
141,52,15,21.28483333
128,44,3,19.81783333
126,64,3,17.38816667
19,39,20,32.5615
114,37,16,31.3715
124,84,3,16.60133333
112,57,16,30.81666667
93,65,5,8.715166667
92,75,5,17.66183333
91,85,5,13.683
94,55,5,9.3015
97,25,5,4.958833333
5,7,0,16.77333333
95,45,5,18.42033333
90,11,7,25.5765
98,15,5,17.41216667
111,6,23,20.3285
13,2,2,19.6405
100,15,23,19.82366667
90,95,5,27.31
141,97,22,24.341
120,105,15,30.28333333
125,111,23,6.791333333
123,131,23,6.429166667
48,7,13,26.13333333
122,141,23,6.669333333
126,101,23,6.337
124,121,23,9.635166667
79,4,0,9.321333333
88,45,21,12.042
102,125,15,12.1245
104,105,15,27.165
83,95,21,13.6255
101,135,15,9.844666667
86,65,21,2.645333333
103,115,15,20.67616667
87,55,21,10.2135
85,75,21,18.18883333
9,23,18,14.7505
4,73,18,17.10816667
2,93,18,16.37733333
7,43,18,16.9155
89,35,21,8.6775
5,63,18,32.8985
6,53,18,24.46466667
84,85,21,17.76533333
117,14,20,17.65666667
113,54,20,17.33933333
14,17,5,10.49133333
11,47,5,9.059333333
10,57,5,20.249
115,34,20,12.53416667
5,107,5,24.23866667
112,64,20,22.21166667
118,102,13,25.15466667
115,132,13,31.81983333
116,24,20,23.79516667
12,37,5,23.34716667
128,1,18,40.4755
81,119,14,16.56866667
82,109,14,32.4635
80,129,14,16.62866667
110,84,20,10.04533333
34,81,8,23.60716667
127,119,7,30.83966667
126,129,7,33.6585
38,41,8,33.9055
125,100,13,17.013
123,120,13,24.49583333
33,91,8,18.49816667
125,139,7,17.79366667
38,78,8,24.87283333
70,113,20,19.624
31,106,17,22.2315
133,87,20,29.38483333
134,77,20,17.789
30,116,17,52.41733333
139,27,20,9.123666667
71,103,20,20.5955
128,109,7,20.40066667
136,57,20,17.17116667
39,68,8,19.75366667
122,130,13,15.09116667
39,31,8,28.76216667
41,112,15,16.19733333
42,102,15,21.43216667
40,122,15,32.259
135,67,20,23.5745
35,71,8,23.27333333
36,98,8,27.69133333
83,94,10,4.877666667
69,81,4,15.42
89,34,10,12.88233333
83,1,4,14.85216667
87,54,10,19.1135
121,140,13,11.824
88,44,10,11.20316667
86,64,10,18.397
132,97,20,31.12666667
124,110,13,16.21266667
111,74,20,20.90966667
36,61,8,32.631
114,44,20,17.8175
35,114,12,19.374
34,124,12,18.5325
36,104,12,18.0415
141,41,21,13.39783333
140,51,21,20.44933333
33,134,12,33.776
40,12,9,35.3765
78,66,21,7.506666667
79,56,21,3.728
120,39,11,5.840166667
83,85,8,16.03466667
87,45,8,20.801
75,96,21,8.711166667
121,29,11,27.9565
82,95,8,18.64433333
77,76,21,20.5755
122,19,11,14.12733333
85,65,8,19.202
90,6,21,7.1975
86,55,8,26.67866667
76,86,21,22.30466667
89,25,8,30.11533333
141,49,7,25.11966667
140,59,7,27.3915
79,91,2,2.559333333
94,1,2,12.55516667
138,5,17,24.4765
70,13,17,34.98866667
58,113,12,31.329
125,4,14,34.986
59,103,12,22.415
88,14,5,6.346666667
85,44,5,26.65733333
83,64,5,8.979
56,133,12,7.0545
87,24,5,18.562
48,88,22,7.4255
78,85,14,19.64433333
82,74,5,24.55166667
49,78,22,23.68733333
77,95,14,21.1835
86,34,5,17.185
57,123,12,14.6425
92,5,14,26.37533333
80,94,5,10.31133333
83,20,9,24.597
82,30,9,7.6765
127,2,4,20.37333333
81,40,9,15.924
119,11,19,24.23566667
115,51,19,17.0475
125,60,8,23.29316667
122,90,8,16.78016667
87,133,14,35.37266667
88,123,14,25.35966667
89,113,14,29.7495
21,66,5,31.42616667
23,46,5,14.89266667
22,56,5,29.90516667
129,20,8,14.81183333
20,76,5,12.0315
123,80,8,15.81816667
24,36,5,10.823
122,108,14,21.402
94,123,5,10.91883333
120,128,14,12.71333333
39,6,0,20.7095
121,118,14,28.02333333
113,71,19,26.39283333
25,26,5,24.4155
128,30,8,4.032
118,21,19,16.755
127,40,8,8.030833333
95,113,5,12.34883333
117,31,19,26.83333333
126,50,8,18.44116667
93,133,5,12.4685
2,13,18,28.224
1,23,18,29.63916667
111,91,19,12.73216667
96,103,5,20.24166667
124,70,8,21.92366667
33,129,10,3.759
34,119,10,16.189
32,139,10,22.264
45,104,8,18.44033333
42,134,8,16.08316667
100,101,15,30.2195
44,114,8,11.78116667
43,124,8,26.96916667
17,120,15,7.835333333
91,73,6,6.38
93,53,6,18.47383333
19,100,15,19.76933333
95,33,6,6.4665
16,130,15,22.148
96,23,6,16.662
18,110,15,31.16
39,6,8,26.16383333
92,63,6,28.55183333
138,71,14,17.54516667
139,61,14,23.33933333
137,81,14,11.24933333
97,13,6,28.33516667
136,91,14,12.7285
126,8,3,24.98616667
107,140,11,14.50833333
109,120,11,26.52933333
90,119,16,25.41633333
91,109,16,50.3405
108,130,11,21.26833333
128,9,20,10.23933333
137,88,19,5.145833333
139,68,19,25.69566667
90,83,6,26.4715
59,66,14,21.75866667
58,76,14,21.6715
57,86,14,17.62916667
56,96,14,24.52166667
17,2,16,35.625
71,6,14,20.3105
12,23,12,15.0275
10,43,12,27.91333333
11,33,12,27.086
118,74,19,25.73283333
116,94,19,19.69483333
1,133,12,23.71116667
131,4,19,19.57866667
119,64,19,9.227
129,126,1,19.52633333
128,136,1,18.507
117,65,6,27.87416667
115,85,6,26.9845
119,45,6,13.7375
120,125,17,12.42083333
122,105,17,34.15583333
114,95,6,22.96183333
121,115,17,15.1435
118,55,6,15.72083333
2,123,12,32.48
4,103,12,42.56116667
28,70,7,19.328
26,90,7,23.46616667
29,60,7,5.380833333
3,113,12,36.94716667
27,80,7,29.4905
118,86,20,2.445333333
134,39,20,17.171
136,19,20,4.274833333
54,118,19,10.38816667
52,138,19,28.43566667
129,29,21,32.85
53,128,19,14.82666667
123,89,21,7.241833333
119,76,20,25.11016667
55,108,19,22.3305
132,59,20,16.96366667
1,44,3,10.7855
3,24,3,18.15633333
126,59,21,9.106
4,14,3,15.8855
128,39,21,16.81166667
135,29,20,22.82266667
122,99,21,13.81033333
141,101,8,23.1885
140,111,8,13.03966667
105,71,8,15.90316667
108,41,8,22.96866667
75,113,13,13.39683333
104,81,8,7.683833333
74,123,13,25.69416667
109,31,8,32.88616667
73,133,13,12.06466667
125,69,21,20.50783333
106,61,8,21.10666667
92,45,8,19.53266667
95,15,8,32.46
104,16,8,14.88766667
100,56,8,27.3005
69,85,14,23.51116667
86,7,3,20.03766667
83,5,14,30.898
102,36,8,20.85983333
68,95,14,25.381
90,65,8,26.62116667
127,49,21,26.169
101,46,8,38.84566667
26,114,12,24.70133333
25,124,12,9.946
24,134,12,14.3735
107,51,8,19.14283333
27,104,12,22.5875
28,87,1,20.2055
29,77,1,8.627166667
103,26,8,28.41666667
42,7,1,22.92266667
27,97,1,19.99216667
91,55,8,29.488
17,6,14,22.48333333
124,79,21,22.88833333
93,35,8,17.738
94,25,8,25.28166667
27,1,6,26.54583333
108,4,1,5.241
141,93,10,4.336666667
26,66,16,13.0245
